package_name,package_uuid
Simplace,b0b0a731-1897-4268-b4ff-e689c85594d9
SimpleANOVA,fff527a3-8410-504e-9ca3-60d5e79bb1e4
SimpleAiboWebAPI,555a2daa-e723-4fb8-a43f-c5b503b4b2ef
SimpleArgParse,4c739d64-e22d-44e1-ada1-53a1c3c0e953
SimpleBio,d9eea77d-fa5d-4a60-93a2-c9db3c2ebc67
SimpleBoids,db6bb4f6-9d2a-4386-a383-884870da1331
SimpleBoundaryValueDiffEq,be0294bd-f90f-4760-ac4e-3421ce2b2da0
SimpleBufferStream,777ac1f9-54b0-4bf8-805c-2214025038e7
SimpleByteStuffing,e12149e5-c757-4a94-a92e-d43df22eb56a
SimpleCTypes,357a5a63-a2bd-4f40-8c00-16b25e94246d
SimpleCache,535d1a1e-7fe7-4528-a7ba-13bd0fa9d36a
SimpleCaching,71e1c77a-176e-49fd-a90f-f84a4a948e95
SimpleCarModels,83cf0ae4-8bfa-5275-b23c-08ca25417759
SimpleChains,de6bee2f-e2f4-4ec7-b6ed-219cc6f6e9e5
SimpleChecksums,99b673fe-21e3-4c03-9f5c-4e20ec304e65
SimpleConfig,f2d95530-262a-480f-aff0-1c0431e662a7
SimpleConstants,6ca440b6-64d6-4b6c-88af-e5d091cb43b1
SimpleContainerGenerator,b8d349fb-717b-4aac-a9b1-e1da4219c631
SimpleCrop,d8d364f4-8e31-46ec-8830-5c8affd8de2c
SimpleCrystals,64031d72-e220-11ed-1a7e-43a2532b2fa8
SimpleDataLoader,c1a33df0-d483-433f-a276-d4ca0de2df57
SimpleDiffEq,05bca326-078c-5bf0-a5bf-ce7c7982d7fd
SimpleDifferentialOperators,7ccca996-40d6-5c2f-be7f-4eb2934af9c4
SimpleDirectMediaLayer,98e33af6-2ee5-5afd-9e75-cbc738b767c4
SimpleDistributionPowerFlow,f823eff6-be4d-43a7-b42c-2ec4700fde1f
SimpleDraw,d1acf6f4-8553-480e-80ae-3c883f0a995a
SimpleDrawing,d78a06e8-ae74-583c-9a07-0d6572347000
SimpleDrawingObjects,89d8b4ea-5f62-47ee-b8a8-d90862f742b0
SimpleExpressions,deba94f7-f32a-40ad-b45e-be020a5ded2f
SimpleFWA,c5e3f7f7-c02a-4fcc-b7a5-ee49051641db
SimpleFeatures,afcd3178-a774-4cb1-a6b9-c159da09e922
SimpleGA,6f159fe9-4850-48a0-97c4-7cf487b3e6ea
SimpleGF2,26dc7fb7-0d88-57af-8ff4-0a7e14249ddd
SimpleGrad,837eacb2-5a76-4cde-be3a-83fe353b65ae
SimpleGraphAlgorithms,41400c72-0c58-5c16-8579-4ecbce768449
SimpleGraphConverter,205b04f2-f585-4877-a239-566270b3f673
SimpleGraphs,55797a34-41de-5266-9ec1-32ac4eb504d3
SimpleHMM,b54418be-38bf-423c-8dbb-66731efe0690
SimpleHypergraphs,aa4a32ff-dd5d-5357-90e3-e7a9512f0501
SimpleI18n,e6e9dfa0-c7c8-478f-b0d1-9bf91bc25951
SimpleIMGUI,37c0dfa8-367e-4f81-95ac-b6bdb4b61673
SimpleIntegrals,c106d4f1-74b1-53cf-8919-47dd3f5c79fb
SimpleIterator,7cb8a005-ebb1-44a9-b470-e3223924bb96
SimpleLexica,8970d5fd-81b2-46cd-bbc5-7585a55eff67
SimpleLife,cdff3cb4-2c4b-5bf5-8db2-d08d991b0013
SimpleLooper,ff33fe5b-d8e3-4cbd-8bd9-3d2408ff8cab
SimpleMatch,a3ae8450-d22f-11e9-3fe0-77240e25996f
SimpleMock,a896ed2c-15a5-4479-b61d-a0e88e2a1d25
SimpleNonlinearSolve,727e6d20-b764-4bd8-a329-72de5adea6c7
SimplePDHG,bd3c4b4f-113e-4e9f-b976-6f68b19c842b
SimplePadics,2edc7d5a-420c-455a-9f50-96c88fa4f765
SimplePartitions,ec83eff0-a5b5-5643-ae32-5cbf6eedec9d
SimplePlots,307c2aad-90be-4152-b348-f51955fac6ce
SimplePlutoInclude,6f00a2c5-ea4a-46bf-9183-91b7b57a087f
SimplePolynomialRing,c69e25b7-ced4-43d1-bebe-53af10824047
SimplePolynomials,cc47b68c-3164-5771-a705-2bc0097375a0
SimplePosetAlgorithms,0c1320c5-0940-5dc6-8c7d-d9650cdddf58
SimplePosets,b2aef97b-4721-5af9-b440-0bad754dc5ba
SimpleProbabilisticPrograms,be9b72de-c8a7-4672-afa1-cdbf18967232
SimpleQuantumCircuit,435ee224-1b87-4f8d-89fc-f6e8a2c17c6c
SimpleQuaternions,3a9c7681-b7ab-4d38-9bb7-f7834a016733
SimpleRandom,a6525b86-64cd-54fa-8f65-62fc48bdc0e8
SimpleRationalFunctions,1a520dc8-4f4e-523b-a9bd-3b3d46c5454b
SimpleRoots,6accb78c-d340-5052-9dc3-a835939e19d0
SimpleSDMDatasets,2c7d61d0-5c73-410d-85b2-d2e7fbbdcefa
SimpleSDMLayers,2c645270-77db-11e9-22c3-0f302a89c64c
SimpleSim,b9efc609-bc7d-446c-95a0-c858d8725e88
SimpleSolvers,36b790f5-6434-4fbe-b711-1f64a1e2f6a2
SimpleStatics,755f8035-bddb-4884-b09e-b908b7adad44
SimpleStringScanners,fe2b3641-c6e9-460c-8da8-2838146e3f25
SimpleSudoku,8f8cde19-4581-4697-bfbd-917306c72405
SimpleTensorNetworks,4456351a-5be3-4067-ade9-541926a41e04
SimpleTestRunner,4aa1efa8-8c96-46dc-bb17-447ab531c4bc
SimpleTools,4696fa5f-36f0-5b18-99a6-fef83351280f
SimpleTraits,699a6c99-e7fa-54fc-8d76-47d257e15c1d
SimpleTranslations,d3f95609-6610-4916-a459-7889d74a9b0e
SimpleTropical,4bb1df8b-5095-5c78-a48e-41b8fd09eb95
SimpleTweaks,379a6b09-926d-464b-b907-221504e1dab7
SimpleTypePrint,01919df6-f63c-417e-aa23-898e227d26ec
SimpleUnPack,ce78b400-467f-4804-87d8-8f486da07d0a
SimpleUnderscores,6d1cdbda-8746-447f-946f-1c9ac97fcb50
SimpleValidations,5ead8e6a-226e-4abd-9fac-4ba193e998ab
SimpleValueGraphs,b43c691f-cac2-5415-8122-396fe16a49fc
SimpleWebsockets,129f17fe-97ed-471b-8d4c-fbfa5a103ea8
SimpleWeightedGraphs,47aef6b3-ad0c-573a-a1e2-d07658019622
SimpleWorkflowRecipes,8a651d91-a9bf-46a9-bd79-85d5b70f63c4
SimpleWorkflows,6a97d125-85da-4b66-b300-4bba10360563
SimplexCellLists,fbe69cd6-f244-4ce4-a90b-8979d86c9ea4
SimplexGridFactory,57bfcd06-606e-45d6-baf4-4ba06da0efd5
SimplexPoly,777a8b24-f29b-463a-92de-bae7e9c19588
SimplexQuad,f5de1e94-2f77-472d-8c3b-9d09f580ee5e
Simplices,d5428e67-3037-59ba-9ab1-57a04f0a3b6a
Simplicial,bb1577d6-fed0-5ffd-8131-5296c7c3c7ad
SimplicialCubature,552d7cc9-94b7-4d62-a95c-872e87830e46
SimplicialSets,3f952873-5d0e-4cfa-8412-438bae177e42
Simpson,8e55fee6-e67b-4637-994c-810009a3f62d
Simpsons,777baba0-b230-11eb-2c94-4386250cf58f
SimradEK60,8e323af8-d215-5c39-b262-30cfc2fa9c48
SimradEK60TestData,6560e86b-c63b-5eb7-baae-f1872a4305ea
SimradRaw,83a1bcd9-a884-567d-b532-90bac4ae8d51
SimsOptim,5df890a3-b392-4cf8-8041-9ea1620d5364
Simulate,7fe0908f-881e-4672-99a3-35ccdc95dcfc
SimulatedAnnealing,119b26b8-39d9-4e2d-8f08-406d7b73be9f
SimulatedAnnealingABC,2e0e63f1-f03b-4682-b156-8f8e3c0454d9
SimulatedNeuralMoments,43b7c8c0-5622-45b8-90a3-338fc50d2232
SimulationBasedInference,78927d98-f421-490e-8789-96b006983a5c
SimulationLogger,0f3b6f24-f534-4b11-a614-00dcf4ece10c
SimulationLogs,e3c6736c-93d9-479d-93f3-96ff5e8836d5
SimulationParameters,32ab26d3-25d6-405d-a295-367385e16093
SimulinkSDIImporter,71d5d903-a9d4-4e03-9846-ef3fdeefd64d
Sinaica,8a925c4c-1422-4188-830c-6473f2312671
SineFit,962e16cf-eed8-4072-a8f8-1d4280395610
SingleCell10x,eddce310-d14b-4c2d-aa06-cfe9e2f7af98
SingleCellProjections,03d38035-ed2f-4a36-82eb-797f1727ab2e
SingleCrystal,3c6eccdf-2a89-4c24-a1d4-ff210daa8476
SingleFloats,2b6d1eac-7baa-5078-8adc-e6a3e659f14f
Singular,bcd08a7b-43d2-5ff7-b6d4-c458787f915c
SingularIntegralEquations,e094c991-5a90-5477-8896-c1e4c9552a1a
SingularIntegrals,d7440221-8b5e-42fc-909c-0567823f424a
SingularSpectrumAnalysis,77f5812f-bd1f-5f6e-9b72-07b28d8bbbc3
Singular_jll,43d676ae-4934-50ba-8046-7a96366d613b
Sinograms,02a14def-c6e6-4ab0-b2df-0ab64bc8cdd7
SintPowerCase,dcf425a8-86bf-4135-b17a-04ddca2f3b37
SinusoidalRegressions,48dee9f3-50d2-49a3-a3c9-e990db172bec
Sisyphus,e91afccf-c93e-44fd-aa4c-3d3ef13645c0
SixDOF,304da4c3-06e5-42c8-b67d-e82ababee5fb
Sixel,45858cf5-a6b0-47a3-bbea-62219f50df47
SixelTerm,65edfddc-f399-4499-8369-a1bd38eee2ea
Skans,a745460b-2075-4384-80fc-e13528d5f107
SkeelBerzins,15eb0f9a-d441-4223-9ae5-4829ae804a45
SkewLinearAlgebra,5c889d49-8c60-4500-9d10-5d3a22e2f4b9
SkillRating,a4748943-f30d-4e73-8df6-5e79d9c4d1d0
SkipLists,1bc1db3f-e088-4b4f-941a-131a3eb578db
SkipNan,aed68c70-c8b0-4309-8cd1-d392a74f991a
Skipper,fc65d762-6112-4b1c-b428-ad0792653d81
SkyCoords,fc659fc5-75a3-5475-a2ea-3da92c065361
SkyDomes,1838625c-7cf7-40c6-898b-904883e4b556
SkyImages,2d546a2e-713c-402d-bee5-ba90cc43b84b
SkyMaps,04c32fc2-bb1c-4ba6-8717-c9d43359126f
Skyler,804faec8-72f5-11ea-307d-47b816e9b733
Slack,40bba58d-c7f1-4fe3-926e-2f246c890c3c
SlackAPI,45996516-d782-4985-8a4d-8a8f0336c9da
SlackSDK,fbce7cdf-2836-403b-b047-729f0088b997
SlackThreads,a271ce43-5be6-465b-b549-2328063b090f
Slacker,1fee779b-79a2-446d-a52f-d1aa38b3d5ab
Sleipnir,f5e6c550-199f-11ee-3608-394420200519
SlepcWrap,c3679e3b-785e-4ccc-b734-b7685cbb935e
SliceMap,82cb661a-3f19-5665-9e27-df437c7e54c8
SliceSampling,43f4d3e8-9711-4a8c-bd1b-03ac73a255cf
SlicedDistributions,78bc189a-7b6d-4df1-8a23-377b7c6fd0cb
SlidingDistancesBase,25b0cc0c-38e4-462f-a11d-8564868c562d
SlimOptim,e4c7bc62-5b23-4522-a1b9-71c2be45f1df
SlimPlotting,f6d04670-764e-495b-a720-91c3c9a588ff
SlimeMoldOptim,24f4c3ab-28f3-4779-ba6e-75fbc5297b09
SlottedRandomAccess,3cd48f03-9865-4243-ab2c-9fbbaa30d0d4
Slugify,6a57dadc-0402-4d39-bf46-19b28e03609d
SlurmAddAllocatedProcs,4b0af0f2-a3e4-42c8-afa2-c5af2ee86004
SlurmClusterManager,c82cd089-7bf7-41d7-976b-6b5d413cbe0a
SlurmWorkloadFileGenerator,da235a08-baf4-11e9-2387-6f19a530ddff
SmallBodyGravity,66e334b4-30c1-4be0-8331-1eb48c315f23
SmallCollections,2b935e18-93d6-40ac-ae34-fe54c09f00e1
SmallCouplingDynamicCavity,1607259e-80f4-4675-b495-cb9c54bacb3f
SmallDatasetMaker,7016d903-ac20-4882-9d97-75c232100024
SmallZarrGroups,d423b6e5-1c84-4ae2-8d2d-b903aee15ac7
SmartAsserts,56560af0-ab70-43fe-a531-155d81972b00
SmartML,eb8b94b2-5e6e-4467-a0a4-aef532806662
SmartParser,286a8d42-4b94-434a-8a6f-23eaeb4e0727
Smartphores,d1712120-4320-4bd5-bb6f-c06e5f298789
Smesh,e2b06280-edec-413c-a3a2-1b4e389db7bf
Smg2s,36e52ba8-0d61-4da2-bc57-6d85c7a279e7
SmoQyDEAC,9c442b74-637f-4296-b43a-959aa316565a
SmoQyDQMC,00e12d65-277b-447e-9c1d-a17422dd36f5
SmoQyHankelCorrCleaner,0ea08462-a9b7-4dbd-b738-4196db0ff3ad
SmoQyKPMCore,30e33e58-a96a-4fec-8c75-57692dd3ff18
SmoQySynthAC,fe3e30a4-de68-41ff-a057-b00c4bb8fcbc
SmolyakApprox,6b19cf85-48de-5d9d-bfff-465abea14fab
SmoothInterpolation,4412c578-8aba-4b04-8c8c-6ae573ccb792
SmoothLivePlot,31434429-0e9f-4d24-947a-14cd43782323
SmoothLocalProjections,991a0c71-be35-46d8-9952-fa18ace04789
SmoothNumbers,48ae9875-8a8b-401f-9c90-1ad5d6adef54
SmoothedParticles,b7455f7a-83c6-4046-bd2b-dfe6091272a6
SmoothedSpectralAbscissa,879160bb-2efd-4837-9d80-7b6fff7bf698
Smoothers,012d725f-b4dd-4916-8440-03955fc52575
Smoothing,cf09d348-ed9f-4043-bc55-1768af2a262b
SmoothingSplines,102930c3-cf33-599f-b3b1-9a29a5acab30
Snake,af688983-2b6d-40fa-a2f6-00f5fef758ee
SnakeGames,34dccd9f-48d6-4445-aa0f-8c2e373b5429
SnakeIterator,2a3ac32a-96bb-42aa-a23f-7363afb8ec0a
SnapTests,cedb2ae3-6529-478c-a04f-d9256ac5d41f
Snappy,59d4ed8c-697a-5b28-a4c7-fe95c22820f9
SnapshotTests,4acb3128-ab29-4f79-81e6-a8e25fdcc44d
SnoopCompile,aa65fe97-06da-5843-b5b1-d5d13cad87d2
SnoopCompileAnalysis,9ea4277c-da97-4c3a-afb0-537c066769de
SnoopCompileBot,1d5e0e55-7d74-4714-b8d8-efa80e938cf7
SnoopCompileCore,e2b509da-e806-4183-be48-004708413034
SnoopPrecompile,66db9d55-30c0-4569-8b51-7e840670fc0c
Snowball,fb8f903a-0164-4e73-9ffe-431110250c3b
SnowballStemmer,0089d5a0-cc9e-11e8-15b2-431392cf18df
Snowball_jll,88f46535-a3c0-54f4-998e-4320a1339f51
Snowflake,7bd9edc1-4fdc-40a1-a0f6-da58fb4f45eb
Snowflurry,7bd9edc1-4fdc-40a1-a0f6-da58fb4f45ec
SnowyOwl,c5d12a1c-ebca-44e1-aaa9-03f0dbaa929f
SnpArrays,4e780e97-f5bf-4111-9dc4-b70aaf691b06
SnpParser,88f658c2-9c57-4237-8ba3-7a1a0c23f65a
SoEwald2D,0daaa638-a47d-40d8-b855-b9e525a61752
SoXResampler_jll,fbe68eb6-6641-54c6-99e3-f7c7c4d73a57
SoapyBladeRF_jll,80aee790-0d4a-5951-bcd6-30e0bbfe317a
SoapyLMS7_jll,e7ed14a0-13eb-5dc7-93e2-6133b2eb8bed
SoapyLoopback_jll,8d250ce8-a086-56bd-8a36-e4e8f4202680
SoapyMultiSDR_jll,e03d614a-b766-59b2-b90b-cbee90a02c36
SoapyPlutoSDR_jll,96b01697-91ed-557a-a63b-0996cb7d9743
SoapyRTLSDR_jll,7bed6c1d-f2db-586c-9908-488058499e34
SoapySDR,4fa426e6-03fd-45b2-b2dd-25f726820c03
SoapySDRRecorder,963dc442-cee5-48d9-b294-055e8ed6afd4
SoapyUHD_jll,5710b6fb-c5a3-5f8f-93a5-d73c28ee0e84
Sobol,ed01d8cd-4d21-5b2a-85b4-cc3bdc58bad4
SocialSamplingTheory,df2e8839-b2b1-4723-be1d-fec23799ee0a
SocialSolver,465dae0f-aa43-4778-a6ab-40ff67afb7df
SodShockTube,2160a001-e9fc-4c63-b529-f2c7ec8d982c
Sodium,4f5b5e99-b0ad-42cd-b47a-334e172ec8bd
SodiumSeal,2133526b-2bfb-4018-ac12-889fb3908a75
SoftGlobalScope,b85f4697-e234-5449-a836-ec8e2f98b302
SoftHSM2_jll,f8279b81-109e-5889-b60a-462064c9b7ac
SoftPosit,0775deef-a35f-56d7-82da-cfc52f91364d
SoftPosit_jll,f9aa12f2-fb2a-5e38-99be-91dba0a1f972
SoftmaxRegression,034a18dc-0e7b-49fe-982a-6cb6859f61a6
SoilHydraulics,a476b75e-cbd8-4dc1-9f75-18b781368c48
SoilMulch,be6996d8-ce38-42dc-ae22-8b975ffb034a
SoilPlantAirContinuum,2d76e174-5bec-4df2-b5ea-844408736dc2
SoilProfiles,d2d87a28-bc46-4564-bd1b-2e333645c2dc
SoilWater_ToolBox,374a444c-c624-4b44-9de1-37c0fe7c6d41
SolarGeometry,4c2ee4bc-ae8c-4f43-b820-7df96744ebfe
Solaris,c31bc6c7-79d6-424e-a85f-5b42ee086500
Solcast,316e074d-b47d-40a7-868b-1b027d6a4e76
Sole,7b3b3b3f-8b15-4a80-a798-b383498bc2cf
SoleBase,4475fa32-7023-44a0-aa70-4813b230e492
SoleData,123f1ae1-6307-4526-ab5b-aab3a92a2b8c
SoleDecisionTreeInterface,de8eae22-3630-40e0-868c-abfc4c1bb3da
SoleLogics,b002da8f-3cb3-4d91-bbe3-2953433912b5
SoleModels,4249d9c7-3290-4ddd-961c-e1d3ec2467f8
SolidModeling,87eb8544-cf78-4b0d-97e3-b7004341d5e9
SolidStateDetectors,71e43887-2bd9-5f77-aebd-47f656f0a3f0
SolveDSGE,00bf1f32-23ad-54cc-bf6e-3216db8a43a2
SolverBenchmark,581a75fa-a23a-52d0-a590-d6201de2218a
SolverCore,ff4d7338-4cf1-434d-91df-b86cb86fb843
SolverLogging,c2e08473-88be-4f39-9d3c-afcdb6e3aeb8
SolverParameters,d076d87d-d1f9-4ea3-a44b-64b4cdd1e470
SolverTest,4343dc35-3317-4c6e-8877-f0cc8502c90e
SolverTools,b5612192-2639-5dc1-abfe-fbedd65fab29
SolverTraces,619b3e1a-df4a-11e8-3b0b-a997e0925a8d
Sonic,c3c4c650-3bb6-4a80-aee6-49dcbcefb5f1
Sophon,077df616-1c15-4d29-b519-7542a62df138
SorptionModels,44adabc6-386d-4db0-bb6e-0f7b06129544
SortFilters,d6dedbf8-78c7-4e81-bd5f-fe48695b798a
SortMark,15f864f9-903d-48fa-aa6c-47f5a1506de6
SortMerge,041a2d23-8c6e-5597-be73-bf96b5e0dfd4
SortTileRecursiveTree,746ee33f-1797-42c2-866d-db2fce69d14d
SortedIteratorProducts,6df855aa-0571-4a39-928e-ca59f790d640
SortedVectors,9404b2b5-64ac-5ade-85a3-77c836ef30b4
SortingAlgorithms,a2af1166-a08f-5f64-846c-94a0d3cef48c
SortingLab,562c1548-17b8-5b69-83cf-d8aebec229f5
SortingNetworks,07e3d4f1-5dc2-5a3a-9c19-e1965b76eff9
Soss,8ce77f84-9b61-11e8-39ff-d17a774bf41c
SossMLJ,cf2dc0df-ab57-42da-b773-28c60db69bd5
Sound,afe32e48-2646-410f-a1df-ae97debbc86b
Soup3_jll,fcd1aa73-243d-5665-acf3-2a5a4322c7a8
SourceCodeMcCormick,a7283dc5-4ecf-47fb-a95b-1412723fc960
SourceWalk,2987fe4f-acca-4bd1-87ee-98b3d562f1a1
SpFFT_jll,8be71ea8-ca6b-526f-84e8-fb2862ef466b
SpQEphysTools,3cf761ad-e7e3-472c-b6ca-3dfc9dcba960
SpaSM,017bf598-072c-475c-a75e-c3e68736ce70
SpaceIndices,5a540a4e-639f-452a-b107-23ea09ed4d36
SpaceInvaders,27459e48-f83e-40a1-9b04-5e43823e0701
SpaceLiDAR,29bf0bfc-420f-4fa5-b441-811fd9e6e11d
SpaceTimeFields,0af78db0-3b7c-4df8-88bd-686b7cc5245d
Spacey,6fa23216-6d9f-473e-ad34-00be7be2628b
Spark,e3819d11-95af-5eea-9727-70c091663a01
SparkSQL,4860efcf-db82-4443-af70-6b708dedc2d2
Sparlectra,31ce9bba-fd9d-44a1-b005-f5f509afda38
SparseADRules,ae8a6b66-6d5b-48e8-98b1-80a7170c1f48
SparseArrayKit,a9a3c162-d163-4c15-8926-b8794fbefed2
SparseArraysCOO,610335e3-e389-450b-99eb-3a0a1c8c6bf9
SparseBase,8047a082-0763-4c4f-a23b-a4a948721f1d
SparseConnectivityTracer,9f842d2f-2579-4b1d-911e-f412cf18a3f5
SparseDiffTools,47a9eef4-7e08-11e9-0b38-333d64bd3804
SparseExtra,9b3c4d32-3d7d-4a87-a5c7-b3f87cf9d22b
SparseGaussianProcesses,48e2ed6f-953e-42f9-a56e-74c660f20e0a
SparseGridQuadrature,783fc400-e4cb-4fe0-842f-3d091e33b2c9
SparseGrids,bafbe729-afc6-5148-bb4f-226bf3d46895
SparseIR,4fe2279e-80f0-4adb-8463-ee114ff56b7d
SparseInverseSubset,dc90abb0-5640-4711-901d-7e5b23a2fada
SparseKmeansFeatureRanking,a6138be3-5d3e-4f3e-9009-7e37efc59f36
SparseMatricesCOO,fa32481b-f100-4b48-8dc8-c62f61b13870
SparseMatricesCSR,a0a7dd2c-ebf4-11e9-1f05-cf50bc540ca1
SparseMatrixColorings,0a514795-09f3-496d-8182-132a7b665d35
SparseMatrixDicts,5cb6c4b0-9b79-11e8-24c9-f9621d252589
SparsePCA,7700fd7a-0a3e-455e-9ac1-177bceab20a5
SparseRegression,ca6142a6-a6a7-57f5-b674-4a8484b22e92
SparseSensors,d6ceb477-1fb8-47dc-9268-a5d33dbc737e
SparseTimeSeries,e40787dc-7381-49a9-a10c-5aed17658239
SparseTransforms,3695a3c4-6718-48f1-a527-58d476e53586
SparseVariables,2749762c-80ed-4b14-8f33-f0736679b02b
SparsityDetection,684fba80-ace3-11e9-3d08-3bc7ed6f96df
SparsityOperators,a5ff1dd3-4e0a-50db-9022-6d011c1d5846
SparsityTracing,06eadbd4-12ad-4cbc-ab6e-10f8370940a5
Sparspak,e56a9233-b9d6-4f03-8d0f-1825330902ac
Spasm_jll,2e6306e0-6984-547a-ab2d-63c654801828
SpatialAccessTrees,c0867ef0-7eb8-477c-bc68-2f3754ecb96a
SpatialBoundaries,8d2ba62a-3d23-4a2b-b692-6b63e9267be2
SpatialDatasets,c34fe46e-cbfb-4865-a11c-95c0a2f62188
SpatialDependence,011225bf-f2c3-4261-bf98-e88701b28bbe
SpatialEcology,348f2d5d-71a3-5ad4-b565-8af070f99681
SpatialGraphs,c8109be6-b162-4503-8829-8b6b29b93f50
SpatialGrids,3ce1bdb9-727b-5794-a8c0-19c5c87cd16a
SpatialHashTables,894afd4e-5c6f-4d1a-a294-873acbd0e95c
SpatialIndexing,d4ead438-fe20-5cc5-a293-4fd39a41b74c
SpatialJackknife,e2fa44a5-09d5-5fa2-a080-aa0766578c8a
SpatialLightModulator,8496614f-bc0d-4828-b8a6-7044d7be1234
SpatialOmicsGPs,e145bb07-96d9-421f-b0a2-c579a69b21bf
SpatiallySymmetricTensors,267f34df-16a8-4a72-a26d-fb880b511394
SpatioTemporalTraits,6a04ffb7-1155-443c-92eb-f1f26f00354c
Speasy,09b745ad-c67d-442f-94a6-c7f4d1e4d861
Spec,b8ccf107-3a88-5e0f-823b-b838c6a0f327
SpecTools,6c322a0d-46e9-4575-a44b-1e5c7962c4aa
SpecialExponentialFamilies,49aacbaa-bd10-4545-ba27-0a7ca180d7f7
SpecialFunctions,276daf66-3868-5448-9aa4-cd146d93841b
SpecialMatrices,928aab9d-ef52-54ac-8ca1-acd7ca42c160
SpecialPolynomials,a25cea48-d430-424a-8ee7-0d3ad3742e9e
SpecializeVarargs,24973c7f-061f-47f0-b8d1-653b711ffc2d
SpeciesDistributionToolkit,72b53823-5c0b-4575-ad0e-8e97227ad13b
SpeciesInteractionNetworks,49e116ef-912f-4766-9e56-896a49944adc
SpeciesToNetworks,1cd42f4e-713b-4441-9f2f-62ba40f1840e
Spectra,391af1a9-06f1-59d3-8d21-0be089654739
SpectralClustering,a9453432-0461-11e9-1276-9b1ac3d3d0c6
SpectralDensities,6f27643f-8ff7-45b5-8e20-15c87f132b4c
SpectralDistances,2b0dec9d-f767-4f95-9e73-7df56487de68
SpectralEnvelope,ff710082-a9bc-57f3-81b5-980fc0acaaef
SpectralGaussianSimulation,1f53f557-16c0-5f8f-980f-fb7167e19889
SpectralIndices,df0093a1-273d-40bc-819a-796ec3476907
SpectralInference,a959a40c-7f6b-448f-a4b7-059cce266d3c
SpectralKit,5c252ae7-b5b6-46ab-a016-b0e3d78320b7
SpectralResampling,01da207a-183e-480e-93ab-a94ea6491b8c
SpectralStatistics,26aafa55-59f7-45ac-9841-9c476cd28090
SpectralWaves,1c8cf7b8-223b-484e-98e7-6240f1484c2c
Speculator,ac92255e-d98e-45c4-b636-98964c1c8a8b
SpeechAugment,85f1d090-a841-11eb-2200-31772235f1bd
SpeechFeatures,6f3487c4-5ca2-4050-bfeb-2cf56df92307
SpeedDate,2e38f7da-5467-4768-b2f8-11afcbc6cdb1
SpeedMapping,f1835b91-879b-4a3f-a438-e4baacf14412
SpeedyWeather,9e226e20-d153-4fed-8a5b-493def4f21a9
SpeexDSP_jll,f2f9631b-9a4e-5b48-9975-88f638ec36a7
Spehulak,13b2040c-5979-4bcf-93a6-c2323bf411ba
SpelledOut,4728c690-e668-4265-bc0d-51a8c0f93067
Spglib,f761d5c5-86db-4880-b97f-9680a7cccfb5
SphereSurfaceHistogram,b3f7556e-2c1d-50f9-83b1-7c1b68b21cf8
SphereUDE,d7416ba7-148a-4110-b27d-9087fcebab2d
SpheriCart,5caf2b29-02d9-47a3-9434-5931c85ba645
SphericalClusterMass,4e4236b1-b06d-4ded-9e3d-2d170138da79
SphericalFourierBesselDecompositions,7c5eff59-6392-4db1-b2e3-7d0560cca202
SphericalFunctions,af6d55de-b1f7-4743-b797-0829a72cf84e
SphericalGeometry,b58e7a8d-b3e8-4a5d-bea9-e6440cab77fd
SphericalHarmonicArrays,9dd28c12-4719-4e7d-b634-e7b733a6d046
SphericalHarmonicExpansions,504afa71-bae7-47b4-8ec9-3851161806ac
SphericalHarmonicModes,0e9554e2-b38b-11e9-16d7-9d9abfec665a
SphericalHarmonics,c489a379-e885-57ff-9236-bd896d33c250
SphericalScattering,1a9ea918-b599-4f1f-bd9a-d681e8bb5b3e
SpiDy,a4849050-cccd-45e7-a409-2b114d5ccb2f
SpiceData,8ca2a67e-f683-5b14-a319-732e1d1d8f2e
Spider,dae5e5ee-8eca-4ada-95ce-87810a1e1f9e
SpiderMonkey,48c1b23d-d9bb-4f6d-9629-79933a599311
SpikeSorting,acc641c0-d14d-5ed3-8a01-2b4adfca2b15
SpikeSynchrony,3713708d-6816-4a57-846e-904b81e02fa1
SpikingNN,a2976702-bddd-11e9-29f3-e11e525b718e
SpikingNNFunctions,ac97e89c-ede4-4801-915b-eb83a6cbfe69
SpikingNeuralNetworks,9d8b7fda-1049-58bc-9481-071a9f369938
SpinAdaptedSecondQuantization,07861ef0-4e5e-45a9-88ac-f5a78d3027be
SpinDoctor,56cc2822-f090-446c-a2af-a0f45c3009e4
SpinGlassEngine,0563570f-ea1b-4080-8a64-041ac6565a4e
SpinGlassExhaustive,a894d7c4-7f54-4100-9d77-d00d924adeb3
SpinGlassNetworks,b7f6bd3e-55dc-4da6-96a9-ef9dbec6ac19
SpinGlassPEPS,2c514f87-1261-494e-8566-326879aaf4fe
SpinGlassTensors,7584fc6a-5a23-4eeb-8277-827aab0146ea
SpinMonteCarlo,71c4a2d3-ecf8-5cd9-ab6a-09a504837b4f
SpinSim,a9872f58-4f48-11ef-0c06-ff7f93bd3947
SpinSymmetry,ebcc8a00-959b-4e58-a088-282ffd8a4f25
SpinWaveTheory,0f33b1d1-764a-4710-8fd7-79355e2c9255
SpinWeightedSpheroidalHarmonics,680e17a6-2a17-48fd-ae01-e2b5a643bef0
SpineBasedRecordLinkage,c1ccfb80-616c-11e9-2032-47e8246e4458
SpineInterface,0cda1612-498a-11e9-3c92-77fa82595a4f
